Date,TempMax,TempAvg,TempMin,DewMax,DewAvg,DewMin,HumidityMax,HumidityAvg,HumidityMin,WindMax,WindAvg,WindMin,PressureMax,PressureAvg,PressureMin,RainTotal,DateSeattle,DayBeforeRainSeattle,Season
11162018,52,40.4,29,30,25.4,22,82,58,32,13,4.5,0,27.2,27.1,27.1,0,11152018,0.13,Fall
11172018,48,38.5,30,35,27.7,23,85,66.7,42,8,3.6,0,27.3,27.2,27.1,0,11162018,0.01,Fall
11182018,48,35.2,26,26,24.4,22,85,66.6,42,10,4.8,0,27.3,27.3,27.3,0,11172018,0.02,Fall
11192018,46,34.1,25,23,21.4,18,75,61.2,40,10,4.4,0,27.4,27.3,27.3,0,11182018,0,Fall
11202018,47,34,26,22,20.7,19,78,59.8,37,9,4,0,27.3,27.2,27.1,0,11192018,0,Fall
11212018,42,34,26,22,19.6,17,75,56.8,40,10,3.6,0,27.1,27.1,27,0,11202018,0,Fall
11222018,54,44.5,34,39,31.2,21,93,60.9,41,26,11.2,0,27,26.9,26.9,0,11212018,0,Fall
11232018,45,39.9,34,39,34.7,30,92,81.8,67,18,10.7,3,27,26.9,26.7,0.05,11222018,0.21,Fall
11242018,45,37.6,30,34,28.9,25,89,71.9,51,17,8.6,0,27.2,27.1,26.8,0.15,11232018,0.47,Fall
11252018,45,34.6,27,27,24.2,22,85,67.7,43,13,5.9,0,27.4,27.3,27.2,0.01,11242018,0.25,Fall
11262018,43,35,26,28,23.3,21,81,63.8,43,12,4.3,0,27.4,27.3,27.2,0,11252018,0,Fall
11272018,47,40.5,36,38,31.2,23,97,71.4,46,16,9.2,0,27.2,27,26.9,0,11262018,0.01,Fall
11282018,47,37.7,33,40,36.1,33,100,94.6,73,9,2.4,0,27,26.9,26.8,0.14,11272018,1.72,Fall
11292018,40,35.1,31,36,33,29,100,92.6,86,8,4.1,0,26.8,26.7,26.6,0.02,11282018,1.55,Fall
11302018,41,37,33,39,34.6,30,97,91.3,82,17,5.5,0,26.9,26.8,26.7,0.1,11292018,0.15,Fall
1212018,38,34.7,32,33,31.6,30,96,88.7,73,17,7.5,0,26.9,26.8,26.8,0.28,11302018,0,Fall
1222018,34,32.2,29,32,30.2,26,96,92.2,85,13,5.1,0,27.2,27,26.9,0.33,1212018,0.19,Fall
1232018,37,29.5,23,29,24.9,19,92,83.3,67,8,2.4,0,27.4,27.3,27.2,0.26,1222018,0.12,Fall
1242018,31,22.7,17,21,16.4,13,88,77.2,64,14,6.5,0,27.4,27.4,27.3,0,1232018,0.01,Fall
1252018,27,18.5,14,17,11.4,8,80,73.8,63,12,6,0,27.3,27.2,27.2,0,1242018,0,Fall
1262018,27,17.9,12,14,9.7,6,77,70.7,53,10,5.2,0,27.3,27.3,27.2,0,1252018,0,Fall
1272018,29,21.7,14,18,13.3,8,81,70.5,58,12,3.1,0,27.4,27.3,27.3,0,1262018,0,Fall
1282018,30,25.7,19,24,20,14,82,79,72,6,1.2,0,27.5,27.4,27.4,0,1272018,0,Fall
1292018,36,31.4,28,27,24,23,81,74.4,64,18,12.5,8,27.5,27.4,27.3,0,1282018,0,Fall
12102018,34,30.7,25,29,25.3,20,92,80.3,72,9,3.7,0,27.3,27.3,27.3,0,1292018,0,Fall
12112018,38,32.6,30,29,27.4,25,96,82.1,65,20,5.9,0,27.4,27.3,27,0,12102018,0.64,Fall
12122018,40,34.7,28,32,28.4,22,96,78.8,58,16,9.1,0,27.4,27.2,26.9,0.08,12112018,0.13,Fall
12132018,38,31.9,26,22,19.6,18,78,61.2,47,16,10.8,0,27.4,27.4,27.3,0,12122018,0.64,Fall
12142018,44,35.3,27,32,22.2,16,82,59.6,43,31,16.2,6,27.3,27.1,26.9,0,12132018,0.13,Fall
12152018,41,36.9,32,32,28.4,27,86,72.3,60,17,10,0,27.2,27.1,27.1,0.01,12142018,0.23,Fall
12162018,48,40.4,33,31,27.9,25,73,61.7,46,20,10.6,0,27.1,27.1,27,0,12152018,0.01,Fall
12172018,50,40.7,37,41,36.5,31,97,85.4,63,14,5.2,0,27.1,27.1,27,0.02,12162018,0.25,Fall
12182018,45,41,39,38,36,34,89,82.4,71,20,9.5,0,27.2,27.1,27.1,0.12,12172018,0.15,Fall
12192018,49,41.4,35,35,31,28,83,67.6,48,15,4.3,0,27.4,27.3,27.2,0,12182018,0.7,Fall
12202018,51,41.5,32,33,28.9,26,82,62.2,44,20,9.4,0,27.3,27.1,26.9,0,12192018,0.44,Fall
12212018,41,36,29,35,27.9,22,89,73.2,53,18,7.4,0,27.2,27.1,27,0.02,12202018,0.12,Fall
12222018,38,30.8,22,22,19,17,82,63.2,43,12,5.2,0,27.4,27.3,27.2,0,12212018,0.26,Winter
12232018,36,35,32,32,26.4,18,89,72.3,52,17,10.3,0,27.2,27.2,27.1,0,12222018,0,Winter
12242018,44,37.2,35,37,34,32,100,88.6,73,10,6,0,27.1,27,26.9,0.13,12232018,0.32,Winter
12252018,43,34.9,29,34,32.1,23,100,90.2,58,21,6.8,0,27.1,27,26.9,0.01,12242018,0.7,Winter
12262018,38,29.9,22,29,22.9,18,92,76.7,48,8,4.2,0,27.2,27.1,27.1,0,12252018,0,Winter
12272018,36,31.1,28,28,27.1,26,100,85.2,70,17,10.5,3,27.1,27.1,27.1,0,12262018,0.02,Winter
12282018,34,28.8,23,20,18.1,15,72,64.5,54,15,7,0,27.3,27.3,27.2,0,12272018,0.14,Winter
12292018,36,30,28,30,25.9,20,93,84.5,66,12,6.1,0,27.4,27.3,27.1,0,12282018,0.01,Winter
12302018,41,35.2,30,32,29.1,25,89,79.1,62,20,11.7,6,27.1,27,26.9,0.03,12292018,0.43,Winter
12312018,36,28.9,20,26,16.1,11,89,61,36,17,10.7,3,27.3,27.1,27.1,0.07,12302018,0.63,Winter
112019,30,21.8,15,14,10.2,6,74,61.6,47,10,6.3,0,27.4,27.3,27.3,0,12312018,0,Winter
122019,31,24.5,18,17,12.8,9,68,61.2,52,14,9.1,7,27.4,27.4,27.3,0,112019,0,Winter
132019,38,27.1,19,21,17,14,81,66.6,48,13,5.2,0,27.3,27.3,27.2,0,122019,0,Winter
142019,37,30.4,24,22,20.3,18,78,66.9,54,9,3.4,0,27.2,27.1,27,0,132019,0.2,Winter
152019,45,32.3,24,29,23.2,20,85,70.3,42,26,6.7,0,27,26.8,26.7,0,142019,0.66,Winter
162019,46,41.4,37,30,27,19,73,57.7,35,20,10.2,0,26.8,26.7,26.7,0,152019,0.04,Winter
172019,40,34.5,29,32,25.1,19,89,69.9,45,20,7.3,0,27.3,27,26.7,0.02,162019,0.07,Winter
182019,45,35.5,28,26,21.4,16,72,57.1,45,18,10.9,3,27.3,27.2,27.1,0,172019,0.37,Winter
192019,50,43.6,36,33,30,26,68,59.3,50,18,11.2,0,27.1,27.1,27,0,182019,0,Winter
1102019,52,41.8,34,38,33.6,30,89,74.2,52,13,5.9,0,27.2,27.2,27.1,0.01,192019,0.21,Winter
1112019,48,36.6,28,32,28.1,24,89,72.9,48,16,7.6,0,27.3,27.2,27.2,0,1102019,0.35,Winter
1122019,41,31.4,25,26,23.3,20,82,72.9,51,9,6.4,0,27.3,27.3,27.2,0,1112019,0.05,Winter
1132019,37,27.4,22,24,20.4,18,85,75.3,59,9,5.4,0,27.4,27.3,27.3,0,1122019,0,Winter
1142019,35,26.4,20,22,19.1,15,85,74.6,57,12,4.4,0,27.3,27.3,27.1,0,1132019,0,Winter
1152019,39,28.7,24,32,24.4,18,92,84.3,75,7,1.9,0,27.1,27.1,27,0,1142019,0,Winter
1162019,45,34,24,40,30.2,20,97,86.3,68,22,4.8,0,27.1,27,26.9,0.09,1152019,0,Winter
1172019,51,46.1,41,37,34.1,31,74,63.5,48,22,12.8,0,27,26.8,26.8,0.11,1162019,0,Winter
1182019,45,41,37,33,28.4,26,79,61.4,49,16,7,0,27.3,27.2,27,0,1172019,0.04,Winter
1192019,44,39.6,36,43,18.2,0,100,43.8,0,16,12.4,5,27.3,27.2,27.1,0.41,1182019,0.01,Winter
1202019,54,41.2,37,42,38.3,35,100,90.7,53,18,4.9,0,27.1,27,26.8,0.4,1192019,0.47,Winter
1212019,41,34.5,29,30,23.9,19,82,66.7,43,28,15.8,7,27.3,27,26.8,0.03,1202019,0.04,Winter
1222019,38,30.8,23,22,20,18,85,65.4,46,10,4.9,0,27.5,27.4,27.3,0,1212019,0,Winter
1232019,43,34.8,30,33,28.5,20,93,78.3,56,13,6.3,0,27.4,27.3,27.2,0.01,1222019,0,Winter
1242019,47,36.2,30,34,29.8,26,92,78.9,58,14,4.7,0,27.4,27.4,27.3,0,1232019,1.16,Winter
1252019,46,35.5,29,32,28.4,24,89,76.1,56,13,5.2,0,27.4,27.3,27.3,0,1242019,0.15,Winter
1262019,50,36.3,27,31,27.7,22,89,73.2,44,13,3.3,0,27.5,27.4,27.4,0,1252019,0,Winter
1272019,49,38.7,32,33,29.7,27,85,71.1,52,14,6.4,0,27.4,27.3,27.2,0,1262019,0,Winter
1282019,45,33.2,25,29,23.6,19,92,70.6,40,15,6,0,27.4,27.3,27.2,0,1272019,0,Winter
1292019,43,31.5,24,21,19,16,77,61.7,37,10,4.2,0,27.3,27.2,27.1,0,1282019,0,Winter
1302019,43,31.6,24,21,19.5,16,77,62.1,42,10,3.5,0,27.1,27.1,27.1,0,1292019,0,Winter
1312019,46,34.5,27,25,22.8,19,75,63.8,44,12,5.3,0,27.1,27.1,27,0,1302019,0,Winter
212019,55,38,27,31,26.8,22,81,65.7,35,16,4.4,0,27,26.9,26.8,0,1312019,0,Winter
222019,50,42,37,42,38.4,31,97,87.8,68,16,6.7,0,26.8,26.6,26.5,0.02,212019,0.01,Winter
232019,49,43.1,40,39,35.9,33,97,76.7,56,17,7.2,0,26.6,26.5,26.5,0.48,222019,0.68,Winter
242019,46,40.5,35,37,33,30,89,75.3,56,20,11.6,0,26.5,26.5,26.4,0.23,232019,0.03,Winter
252019,37,32.9,28,33,26.4,21,96,78.1,57,16,9.3,0,26.8,26.6,26.6,0.16,242019,0.15,Winter
262019,32,27.1,20,22,17.3,9,84,67.5,52,20,12.6,0,27.2,27,26.8,0,252019,0.07,Winter
272019,24,18.6,14,12,9.4,8,77,67.9,57,10,5.4,0,27.3,27.3,27.2,0,262019,0,Winter
282019,34,26.2,19,25,16.3,9,89,67.8,40,17,10.8,0,27.3,27.1,26.9,0,272019,0,Winter
292019,36,33.1,29,29,25.2,20,89,73,59,25,17.6,14,26.9,26.7,26.6,0.01,282019,0,Winter
2102019,38,31,28,29,22.2,13,92,72.2,45,18,7.8,0,26.9,26.7,26.6,0.09,292019,0.61,Winter
2112019,35,30,25,27,22.1,17,88,72.8,61,21,14.5,7,27.1,27,26.9,0,2102019,0.01,Winter
2122019,40,35,29,31,20.6,17,85,57.6,41,18,12.5,3,27.1,27,26.9,0,2112019,0.16,Winter
2132019,37,36.6,35,36,34.1,31,97,90.9,82,18,11,0,26.9,26.7,26.6,0,2122019,1.52,Winter
2142019,52,43.8,37,45,37.6,34,93,79.8,57,23,15,8,26.7,26.5,26.4,0.57,2132019,0.56,Winter
2152019,42,38.7,33,35,26.8,22,83,63.7,45,14,7.8,0,26.8,26.7,26.6,0.27,2142019,0.01,Winter
2162019,39,33.4,30,31,27.8,25,93,80.2,62,13,6,0,26.9,26.9,26.8,0,2152019,0.12,Winter
2172019,36,32,28,30,27.4,22,96,83.3,70,10,4.5,0,27.1,26.9,26.9,0.02,2162019,0,Winter
2182019,34,28.2,22,23,18,12,88,67.3,44,17,9.2,0,27.2,27.1,27.1,0,2172019,0.15,Winter
2192019,32,27.8,18,27,21.3,10,93,77.2,61,10,5.7,0,27.2,27,26.9,0,2182019,0,Winter
2202019,35,28.3,22,28,25.2,19,93,88.4,72,12,7.1,0,26.9,26.8,26.7,0.15,2192019,0.05,Winter
2212019,32,27.9,22,27,23.2,17,93,82.6,66,13,5.7,0,27,26.9,26.8,0.23,2202019,0.32,Winter
2222019,35,23.8,11,18,14,7,88,68.4,44,12,4.6,0,27.1,27.1,27,0.07,2212019,0,Winter
2232019,36,33.1,29,31,26.3,16,89,76.3,56,16,10.1,6,27.1,27.1,27.1,0,2222019,0,Winter
2242019,42,36.9,33,38,32.6,27,100,85.3,67,21,13.4,5,27.1,27,26.9,0.07,2232019,0.11,Winter
2252019,49,43.2,38,35,33.6,32,89,70.1,54,21,13.4,5,26.9,26.8,26.7,0.11,2242019,0.05,Winter
2262019,45,32,28,36,29.6,27,100,91.1,63,17,8.2,0,27,26.9,26.8,0.13,2252019,0.01,Winter
2272019,50,35.7,31,32,31.4,30,100,85.7,48,21,6.6,0,27,26.9,26.9,0.43,2262019,0,Winter
2282019,46,40,30,40,34.2,18,100,81.3,41,22,8.9,0,27.1,27,26.9,0.43,2272019,0,Winter
312019,46,35,28,25,21.8,17,82,61.1,33,14,7.5,0,27.1,27.1,27,0.12,2282019,0,Winter
322019,43,33.5,24,28,23.2,20,88,67.3,47,10,4.4,0,27.1,27.1,27,0,312019,0,Winter
332019,43,32.9,24,24,21,18,88,63.7,41,12,3.3,0,27.1,27.1,27.1,0,322019,0,Winter
342019,48,37.1,28,24,22.3,21,82,57.3,37,17,9.6,3,27.1,27.1,27.1,0,332019,0,Winter
352019,50,38.3,28,32,24.2,18,82,58.5,39,18,12.8,5,27.2,27,26.8,0,342019,0,Winter
362019,52,41.9,35,42,37.4,35,100,85.3,59,24,7.9,0,26.8,26.7,26.7,0.07,352019,0,Winter
372019,46,42.8,36,39,31.3,22,93,65.2,40,13,7.9,0,27,26.9,26.8,0.08,362019,0,Winter
382019,43,34.7,29,25,21.7,16,79,61.5,34,16,8.2,0,26.9,26.9,26.8,0.01,372019,0.12,Winter
392019,40,33.1,25,28,22.1,17,81,65.4,40,16,7,0,27,26.9,26.9,0,382019,0.21,Winter
3102019,46,37.3,28,28,25.1,23,88,63.4,40,10,3.9,0,27.2,27.1,27,0,392019,0.06,Winter
3112019,51,37.5,25,24,21.5,19,85,56.3,28,9,3.7,0,27.2,27.2,27.1,0,3102019,0,Winter
3122019,50,37.5,33,32,27.1,19,92,69.3,38,23,14.3,7,27,26.8,26.7,0,3112019,0,Winter
3132019,44,35.7,29,29,22.4,15,88,62,31,25,16,7,27.3,27.1,26.9,0.1,3122019,0.68,Winter
3142019,46,34.9,24,20,15.8,10,77,49.3,24,13,6.9,0,27.4,27.4,27.3,0,3132019,0.09,Winter
3152019,53,40.5,29,25,19.1,18,64,44.9,25,8,4.3,0,27.4,27.4,27.3,0,3142019,0,Winter
3162019,58,43.9,31,26,23.5,20,69,47.5,24,12,5,0,27.4,27.3,27.2,0,3152019,0,Winter
3172019,58,44.7,33,30,26.3,24,70,50.7,32,10,5.1,0,27.3,27.3,27.2,0,3162019,0,Winter
3182019,62,47.6,35,30,25.9,17,70,47.2,18,12,7.2,0,27.3,27.2,27.2,0,3172019,0,Winter
3192019,65,50.3,37,26,22.2,15,62,37,15,16,11.5,3,27.3,27.2,27.1,0,3182019,0,Winter
3202019,66,52.1,34,26,17.4,11,61,30.3,12,22,11.4,3,27.1,27.1,27,0,3192019,0,Winter
3212019,61,50,37,26,22.3,15,57,35.8,21,9,4,0,27,27,26.9,0,3202019,0,Spring
3222019,61,51.5,42,42,34,27,80,52.4,35,15,5.2,0,27,27,26.9,0,3212019,0,Spring
3232019,58,49.5,41,45,39.6,35,86,70.7,44,10,5.4,0,27.1,27,27,0,3222019,0,Spring
3242019,51,44.7,41,43,38.7,34,96,80.3,54,9,5.7,0,27.2,27.1,27,0.4,3232019,0.01,Spring
3252019,61,50.3,39,34,29.3,24,76,47.8,24,29,17,9,27.3,27.1,27,0.19,3242019,0,Spring
3262019,58,49.6,43,45,38.5,32,93,66.8,50,14,5.1,0,27.1,27,27,0,3252019,0,Spring
3272019,61,50.1,44,46,42.2,36,97,76.8,39,24,9.2,0,27,26.9,26.9,0.13,3262019,0.2,Spring
3282019,54,46.3,39,43,36.8,31,93,71.7,41,17,6.6,0,27.1,27.1,27,0.35,3272019,0,Spring
3292019,55,45.2,38,39,33.5,29,89,66.7,37,21,7.7,0,27.3,27.2,27.1,0,3282019,0,Spring
3302019,58,46.4,35,32,31,28,85,57.9,33,8,3.8,0,27.4,27.3,27.3,0,3292019,0,Spring
3312019,60,48.4,37,32,28.3,20,79,49.7,23,9,4.7,0,27.3,27.2,27.1,0,3302019,0,Spring
412019,60,51.5,43,34,29.8,27,56,43.7,32,15,9.4,3,27.1,27.1,27,0,3312019,0,Spring
422019,53,46.1,0,46,37.5,0,97,67.6,0,17,5.4,0,27,26.9,26.8,0,412019,0,Spring
432019,59,49.1,45,47,44.5,41,97,85.7,51,10,4.2,0,27,26.9,26.9,0.14,422019,0,Spring
442019,65,55.9,48,43,40,37,77,57.3,36,14,8,0,27,26.9,26.9,0.02,432019,0,Spring
452019,61,53.7,49,46,42.4,35,90,67.1,38,22,7.3,0,26.9,26.9,26.9,0,442019,0.03,Spring
462019,57,49.2,39,41,38.2,36,89,67.5,47,18,10.7,3,27.1,27,26.9,0.14,452019,0.2,Spring
472019,64,55.2,50,48,44.8,39,83,68.7,48,17,11.9,0,27.1,27.1,27,0.08,462019,0.18,Spring
482019,65,56.2,51,54,48.5,44,94,76.3,48,15,8.7,3,27.1,27.1,27,0.08,472019,0.52,Spring
492019,54,47.2,43,49,39.6,33,93,76.9,47,29,14.7,0,27.1,27,26.9,0.43,482019,0.02,Spring
4102019,53,45.8,40,34,30.5,27,71,56.3,37,28,20.3,8,27.1,27.1,27.1,0,492019,0.21,Spring
4112019,52,45.3,41,39,36,33,86,70.8,49,22,8.6,0,27.1,27,26.9,0,4102019,0.17,Spring
4122019,58,46.6,36,37,34.3,31,86,64.6,36,20,8.4,0,27,26.9,26.9,0,4112019,0.37,Spring
4132019,63,50.6,38,46,34.5,32,90,58.3,31,13,4.9,0,27.1,27,26.8,0,4122019,0.9,Spring
4142019,52,47,41,47,40.2,33,93,78.6,49,14,7.3,0,26.9,26.9,26.8,0.45,4132019,0.06,Spring
4152019,54,45.4,40,45,38.3,34,97,78.9,47,10,4.8,0,26.9,26.8,26.7,0.04,4142019,0.09,Spring
4162019,57,49.8,43,43,37.8,34,89,65.5,42,15,7.8,0,27.1,26.9,26.8,0.23,4152019,0.01,Spring
4172019,63,51.9,41,39,37.2,35,79,59,40,17,8.2,0,27.3,27.2,27.1,0,4162019,0,Spring
4182019,73,58.2,43,43,37.8,34,76,50.5,26,10,4.8,0,27.3,27.3,27.2,0,4172019,0.21,Spring
4192019,82,67.1,52,48,40.1,36,58,40,21,15,10.5,3,27.1,27,26.8,0,4182019,0,Spring
4202019,67,56.9,51,50,47.9,44,89,73.1,49,25,13.1,0,26.9,26.8,26.8,0,4192019,0.13,Spring
4212019,67,56.4,49,43,39.2,36,77,55,34,29,20.8,15,27.1,27,26.9,0.32,4202019,0.16,Spring
4222019,68,55.7,41,40,36.1,31,79,51.3,27,13,5.7,0,27.3,27.2,27.1,0,4212019,0,Spring
4232019,75,61,47,54,42.6,36,84,52.9,33,20,6.8,0,27.2,27.1,27.1,0,4222019,0,Spring
4242019,70,59.2,50,52,41.5,24,94,59.1,18,16,6.9,0,27.1,27.1,27.1,0.01,4232019,0.13,Spring
4252019,72,58.2,40,41,32.3,29,70,40.9,21,12,4.4,0,27.2,27.1,27,0,4242019,0,Spring
4262019,67,58.4,50,42,36.3,28,71,46.2,25,20,10.1,0,27.1,27,26.9,0,4252019,0,Spring
4272019,69,54.8,40,33,28.3,19,70,40.3,19,25,9.5,0,27.1,27,26.8,0,4262019,0,Spring
4282019,56,46.2,36,24,21.3,18,62,39,26,21,13.8,5,27.1,27.1,27,0,4272019,0,Spring
4292019,57,46.8,34,23,18.7,15,53,34.5,20,17,9.6,0,27.1,27,26.9,0,4282019,0.14,Spring
4302019,58,46.5,35,28,21.1,7,72,41.5,15,22,9.8,0,27,26.9,26.9,0,4292019,0,Spring
512019,60,47.7,31,24,17.8,12,61,34,17,10,4,0,27.1,27.1,27,0,4302019,0,Spring
522019,66,54.1,38,24,20.5,17,53,28.7,15,18,8.3,0,27.1,27,27,0,512019,0,Spring
532019,72,57.4,41,31,25.6,22,53,32.5,16,10,5.5,0,27.1,27,26.9,0,522019,0,Spring
542019,75,60.7,46,33,30.2,28,54,33.8,20,13,6.7,0,27,26.9,26.8,0,532019,0,Spring
552019,77,62.9,49,37,32.7,27,54,34.8,17,14,6.3,0,26.9,26.8,26.7,0,542019,0,Spring
562019,78,63.1,47,43,35.9,27,71,41.2,17,18,8,0,26.9,26.9,26.8,0,552019,0,Spring
572019,77,62.2,45,37,33.9,28,68,38.1,18,26,12.4,0,27,26.9,26.9,0,562019,0,Spring
582019,75,62.6,48,38,33.9,30,61,36.8,21,20,11.2,0,27.1,27,26.9,0,572019,0,Spring
592019,67,58.4,50,38,34.4,30,61,42.3,26,18,7.7,0,27,27,27,0,582019,0,Spring
5102019,71,59.7,47,36,32.8,30,63,39.3,23,13,7.4,0,27.1,27,27,0,592019,0,Spring
5112019,80,65.8,49,37,34.4,29,61,35.4,15,10,6.1,0,27.1,27,26.9,0,5102019,0,Spring
5122019,85,70,54,39,35.8,31,51,31.3,16,15,7,0,27,26.9,26.8,0,5112019,0,Spring
5132019,86,70.8,54,42,35.5,31,45,29.2,17,9,5.8,3,26.9,26.9,26.8,0,5122019,0,Spring
5142019,82,71.3,60,42,38.4,35,48,31.8,19,16,7.7,0,27,26.9,26.9,0,5132019,0,Spring
5152019,70,64.2,57,50,43.9,38,77,49.3,32,14,8.2,0,27,26.9,26.7,0,5142019,0,Spring
5162019,58,53.5,50,51,48.3,45,89,82.8,69,16,8.1,0,26.7,26.7,26.6,0,5152019,0.17,Spring
5172019,51,48.6,47,47,44.3,27,93,85.8,43,18,9.2,0,26.9,26.8,26.8,0.28,5162019,0.01,Spring
5182019,66,54.1,46,46,35,30,93,52.8,26,10,5.2,0,27,26.9,26.8,0.47,5172019,0.16,Spring
5192019,57,52.6,50,50,46.5,35,93,80.4,57,18,7.4,0,26.8,26.7,26.6,0,5182019,0.02,Spring
5202019,62,51.7,48,50,47.5,44,97,86.8,58,13,5.5,0,26.8,26.7,26.7,0.41,5192019,0,Spring
5212019,59,50.8,45,49,43.7,39,96,78.3,53,17,8,3,26.7,26.7,26.7,0.71,5202019,0,Spring
5222019,59,52.4,47,47,44.6,42,86,75.5,58,15,8.1,0,26.9,26.8,26.7,0.04,5212019,0.07,Spring
5232019,72,57.5,48,48,43.1,33,93,64,24,17,8,0,26.9,26.9,26.8,0.09,5222019,0,Spring
5242019,67,55,48,50,45.2,41,92,71.2,42,22,7.8,0,26.9,26.9,26.9,0,5232019,0,Spring
5252019,63,53.7,49,50,47.2,42,96,80.1,51,15,4.4,0,26.9,26.9,26.8,0.44,5242019,0,Spring
5262019,73,58.2,50,49,46.1,41,93,67,31,30,6.2,0,26.8,26.8,26.7,0.08,5252019,0,Spring
5272019,73,57.5,48,50,47.4,45,100,72.9,38,25,11.4,0,26.9,26.8,26.8,0,5262019,0.19,Spring
5282019,77,64.8,52,53,47.1,44,83,55.6,31,21,9.8,0,26.9,26.9,26.9,0,5272019,0,Spring
5292019,74,66.2,59,52,49.3,45,77,56.5,37,24,10.8,5,27,27,26.9,0,5282019,0,Spring
5302019,73,63.3,56,56,53.1,50,90,70.9,48,18,5.7,0,27,27,27,0.02,5292019,0,Spring
5312019,78,67.2,56,53,50.3,46,83,57.1,36,15,7.8,0,27.1,27,27,0.1,5302019,0,Spring
612019,81,70.5,58,54,50,45,75,50.3,28,12,6.1,0,27.1,27,26.9,0,5312019,0,Spring
622019,83,71.6,57,53,48.9,46,74,47.3,28,10,5.8,0,27,26.9,26.9,0,612019,0,Spring
632019,85,74.3,63,53,49.9,44,65,44,27,14,6.6,0,27,26.9,26.9,0,622019,0,Spring
642019,83,71.3,58,50,42.8,35,69,39.5,19,16,7.4,0,27.1,27,27,0,632019,0,Spring
652019,88,72.5,54,45,39.8,35,64,34.7,16,14,5.6,0,27.1,27,26.8,0,642019,0,Spring
662019,76,62.2,52,49,46.4,43,86,58.9,33,32,12.3,0,26.9,26.9,26.8,0,652019,0,Spring
672019,60,51.8,48,48,38.2,28,93,63.3,30,28,10.8,0,27.1,27,26.9,0,662019,0,Spring
682019,64,53.1,40,36,32.2,27,83,49.3,26,16,7.6,0,27.4,27.3,27.1,0,672019,0.01,Spring
692019,74,61.4,46,35,29.7,20,63,35.1,14,14,7.8,3,27.4,27.4,27.3,0,682019,0.1,Spring
6102019,81,67.5,52,38,34.7,30,53,33,16,10,5.3,0,27.3,27.3,27.2,0,692019,0,Spring
6112019,86,65.7,0,50,39.7,0,57,34.9,0,15,7.3,0,27.3,27.2,27.1,0,6102019,0,Spring
6122019,90,72.6,0,57,48.5,0,70,42.9,0,13,6.8,0,27.1,27.1,27,0,6112019,0,Spring
6132019,88,75.6,62,57,51.5,46,75,46.5,24,15,6.4,0,27,26.9,26.9,0.01,6122019,0,Spring
6142019,86,74.8,62,52,45.5,36,65,38.2,17,17,8.1,0,27,26.9,26.9,0,6132019,0,Spring
6152019,85,71.8,55,46,38.3,31,67,33.9,15,13,7.5,0,27,26.9,26.9,0,6142019,0,Spring
6162019,87,73.5,58,48,43.5,39,58,36.4,18,14,6.5,0,27,26.9,26.9,0,6152019,0,Spring
6172019,88,75.3,60,50,45.5,36,64,38.2,17,13,7.3,0,27,27,26.9,0,6162019,0,Spring
6182019,86,74.3,60,49,44.9,37,62,37.7,20,17,8,0,27.1,27,27,0,6172019,0,Spring
6192019,79,68.7,56,46,31.8,23,55,28.8,15,22,11.8,3,27.1,27,26.9,0,6182019,0,Spring
6202019,63,57.1,49,34,30.8,27,56,37.9,26,22,14.5,3,27,27,26.9,0,6192019,0.21,Spring
6212019,65,56,44,39,34.3,30,71,46.7,28,21,9.6,0,27.1,27.1,27,0,6202019,0.48,Summer
6222019,75,61,44,40,37.9,35,80,47,24,16,6.9,0,27.2,27.1,27.1,0,6212019,0.01,Summer
6232019,77,67,56,43,38.4,33,60,37.4,22,17,8.6,0,27.1,27,27,0,6222019,0,Summer
6242019,78,65.9,50,42,39.4,37,68,40.2,24,14,6.5,0,27,27,26.9,0,6232019,0,Summer
6252019,81,69.3,58,45,41.6,39,53,38.1,23,12,5.4,0,26.9,26.9,26.8,0,6242019,0,Summer
6262019,88,71.6,55,47,40.6,31,69,38.5,15,15,6.5,0,26.9,26.9,26.8,0,6252019,0,Summer
6272019,81,70.5,58,46,36.9,28,60,32.8,16,15,9.3,0,27,27,26.9,0,6262019,0,Summer
6282019,73,63.6,55,48,42.7,35,60,47.6,25,12,5.8,0,27.1,27.1,27,0,6272019,0.01,Summer
6292019,88,72.5,53,45,39,34,69,34.8,15,13,4.6,0,27.1,24.9,0,0,6282019,0.08,Summer
6302019,86,73,58,47,41,32,60,34.2,15,15,8,0,27.1,27,27,0,6292019,0,Summer
712019,92,75.5,56,46,41.3,37,65,32.5,16,16,6.2,0,27.1,27,26.9,0,6302019,0,Summer
722019,82,71.5,59,49,44.9,36,67,41.5,22,18,11.3,5,27,26.9,26.9,0,712019,0,Summer
732019,78,68.1,56,45,41,34,64,39.7,22,16,10.5,3,27,26.9,26.9,0,722019,0,Summer
742019,81,68.8,53,46,41.4,36,71,40.5,20,12,4.4,0,27,27,26.9,0,732019,0.43,Summer
752019,90,75.3,59,44,40.3,36,55,32,15,14,7.4,0,27.1,27.1,27,0,742019,0,Summer
762019,92,79.5,66,48,44,40,42,29.4,17,16,9,0,27.1,27,26.9,0,752019,0,Summer
772019,85,74.1,63,50,42.3,32,51,34.8,16,14,6.5,0,27,26.9,26.9,0,762019,0,Summer
782019,83,72,58,50,45.1,40,62,40.5,22,18,5.6,0,27,26.9,26.9,0,772019,0,Summer
